,true_x,true_y,true_yaw,odo_x,odo_y,odo_yaw,z_x,z_y,u_dl,u_dtheta,z_n,u_dl_n,u_dtheta_n
20,2.08568008104,0.209266027006,0.21,2.09824803315,0.187152544589,0.179258021959,0.0,0.0,0.0607809681927,0.0200106036848,0.0,0.05,0.01
21,2.18348317251,0.230112016991,0.22,2.14192673301,0.195067259765,0.20103789138,0.0,0.0,0.0443899936633,0.0217798694207,0.0,0.05,0.01
22,2.28107291744,0.251934979299,0.23,2.20365795059,0.207647514168,0.215083516153,0.0,0.0,0.063000047818,0.014045624773,0.0,0.05,0.01
23,2.37843955694,0.274732731652,0.24,2.37674293754,0.245460130095,0.225090652919,0.0,0.0,0.177167171426,0.0100071367658,0.0,0.05,0.01
24,2.47557335443,0.298502994295,0.25,2.45257434055,0.262823305126,0.241320040867,0.0,0.0,0.0777938399237,0.0162293879485,0.0,0.05,0.01
25,2.5724645966,0.32324339022,0.26,2.61057678585,0.301710274266,0.243878730385,0.0,0.0,0.162717451703,0.00255868951775,0.0,0.05,0.01
26,2.66910359441,0.34895144541,0.27,2.7725748526,0.342020519258,0.241039819674,0.0,0.0,0.16693798094,-0.00283891071027,0.0,0.05,0.01
27,2.76548068405,0.375624589079,0.28,2.87487124385,0.367166923452,0.248417251509,0.0,0.0,0.105341792789,0.00737743183432,0.0,0.05,0.01
28,2.86158622788,0.403260153935,0.29,3.03927643241,0.40886939414,0.272304151573,0.0,0.0,0.169611798193,0.0238869000637,0.0,0.05,0.01
29,2.95741061543,0.431855376445,0.3,3.0848242455,0.421588181927,0.281680728518,0.0,0.0,0.0472902827213,0.00937657694521,0.0,0.05,0.01
30,3.05294426434,0.461407397112,0.31,3.21247951079,0.45852841297,0.293982782837,0.0,0.0,0.132892616146,0.0123020543195,0.0,0.05,0.01
31,3.14817762133,0.491913260756,0.32,3.25597890849,0.471698091444,0.297071436123,0.0,0.0,0.0454492907697,0.00308865328581,0.0,0.05,0.01
32,3.24310116314,0.523369916818,0.33,3.31367506768,0.489360636833,0.313890922649,0.0,0.0,0.0603391439637,0.016819486526,0.0,0.05,0.01
33,3.33770539749,0.555774219657,0.34,3.37832239443,0.510346649197,0.331381914291,0.0,0.0,0.0679682982781,0.0174909916422,0.0,0.05,0.01
34,3.43198086405,0.589122928871,0.35,3.50040386751,0.552351178269,0.338032565455,0.0,0.0,0.12910564098,0.00665065116412,0.0,0.05,0.01
35,3.52591813533,0.623412709617,0.36,3.64808057916,0.604263204134,0.372015385307,0.0,0.0,0.156535202414,0.0339828198512,0.0,0.05,0.01
36,3.6195078177,0.658640132944,0.37,3.69916699029,0.624196281596,0.379165017786,0.0,0.0,0.0548374778702,0.00714963247934,0.0,0.05,0.01
37,3.71274055226,0.694801676141,0.38,3.73680963182,0.639194798503,0.38797897946,0.0,0.0,0.0405206610309,0.00881396167416,0.0,0.05,0.01
38,3.80560701582,0.731893723082,0.39,3.84108326666,0.681810845833,0.396065767446,0.0,0.0,0.112645987115,0.00808678798553,0.0,0.05,0.01
39,3.8980979218,0.769912564594,0.4,3.87623970133,0.696511980199,0.396396278435,3.85287966953,0.792703268529,0.0381064069485,0.000330510989343,0.1,0.05,0.01
40,3.9902040212,0.808854398825,0.41,3.88984495017,0.702206481061,0.407870578485,0.0,0.0,0.0147489028741,0.0114743000498,0.0,0.05,0.01
41,4.08191610349,0.848715331624,0.42,3.98200352977,0.74202837503,0.410719049775,0.0,0.0,0.100394158363,0.00284847128982,0.0,0.05,0.01
42,4.17322499752,0.88949137693,0.43,4.13677044448,0.809427254338,0.419601008066,0.0,0.0,0.16880582579,0.00888195829099,0.0,0.05,0.01
43,4.26412157248,0.931178457172,0.44,4.29330662649,0.879257116838,0.416249385029,0.0,0.0,0.17140532656,-0.00335162303664,0.0,0.05,0.01
44,4.35459673881,0.973772403679,0.45,4.41070555017,0.931157004242,0.446169515806,0.0,0.0,0.128359283247,0.029920130777,0.0,0.05,0.01
45,4.44464144904,1.01726895709,0.46,4.5214793961,0.984144507014,0.466752803104,0.0,0.0,0.122794626884,0.0205832872984,0.0,0.05,0.01
46,4.53424669879,1.06166376779,0.47,4.5588848644,1.00299265645,0.495859676178,0.0,0.0,0.0418858185528,0.0291068730736,0.0,0.05,0.01
47,4.62340352761,1.10695239632,0.48,4.62580370631,1.03919164131,0.512758593391,0.0,0.0,0.0760821786496,0.0168989172129,0.0,0.05,0.01
48,4.71210301989,1.15313031388,0.49,4.74071359291,1.10388430217,0.518048026928,0.0,0.0,0.131868959221,0.00528943353732,0.0,0.05,0.01
49,4.80033630575,1.2001929027,0.5,4.84032012451,1.16065731966,0.529669730074,0.0,0.0,0.114650061726,0.011621703146,0.0,0.05,0.01
50,4.88809456194,1.24813545656,0.51,4.96289153839,1.23241962788,0.557794179869,0.0,0.0,0.142033729727,0.0281244497945,0.0,0.05,0.01
51,4.97536901271,1.29695318124,0.52,5.02684372644,1.27231817788,0.582873236121,0.0,0.0,0.0753775606461,0.0250790562525,0.0,0.05,0.01
52,5.06215093067,1.34664119503,0.53,5.10725990584,1.32533517903,0.589720105928,0.0,0.0,0.0963201137844,0.00684686980684,0.0,0.05,0.01
53,5.14843163773,1.39719452915,0.54,5.14799081313,1.35259027988,0.607171989041,0.0,0.0,0.0490086454706,0.0174518831127,0.0,0.05,0.01
54,5.23420250586,1.44860812831,0.55,5.24793776966,1.42202519922,0.626422791627,0.0,0.0,0.121698817349,0.0192508025862,0.0,0.05,0.01
55,5.31945495807,1.50087685121,0.56,5.30135071337,1.46067748003,0.640522812121,0.0,0.0,0.0659313382821,0.0141000204941,0.0,0.05,0.01
56,5.40418046917,1.553995471,0.57,5.39650607839,1.5316021755,0.651003490549,0.0,0.0,0.118679635656,0.0104806784285,0.0,0.05,0.01
57,5.48837056669,1.60795867587,0.58,5.51587339746,1.62253488935,0.674792684333,0.0,0.0,0.150057706597,0.0237891937839,0.0,0.05,0.01
58,5.57201683168,1.66276106955,0.59,5.59732697672,1.68770466496,0.680247999772,0.0,0.0,0.104315795677,0.00545531543867,0.0,0.05,0.01
59,5.65511089959,1.71839717184,0.6,5.71495268462,1.78287228847,0.682281094471,0.0,0.0,0.15130328392,0.002033094699,0.0,0.05,0.01
60,5.73764446108,1.77486141918,0.61,5.80478962142,1.85585951109,0.679255722844,0.0,0.0,0.115748908755,-0.00302537162681,0.0,0.05,0.01
61,5.81960926286,1.83214816519,0.62,5.84042517132,1.88463276343,0.685628121438,0.0,0.0,0.0458016644607,0.00637239859399,0.0,0.05,0.01
62,5.90099710853,1.89025168125,0.63,5.95447319896,1.97792548368,0.689686376112,0.0,0.0,0.147344780221,0.00405825467432,0.0,0.05,0.01
63,5.98179985936,1.94916615704,0.64,6.04328496425,2.05117822554,0.713006285494,0.0,0.0,0.115123819619,0.0233199093813,0.0,0.05,0.01
64,6.06200943515,2.00888570118,0.65,6.19785613699,2.18484666456,0.704067704196,0.0,0.0,0.204351410647,-0.00893858129743,0.0,0.05,0.01
65,6.141617815,2.06940434175,0.66,6.28701195428,2.26056365648,0.714639945154,0.0,0.0,0.116969323419,0.0105722409573,0.0,0.05,0.01
66,6.22061703815,2.13071602695,0.67,6.43856658488,2.39205683642,0.723416547996,0.0,0.0,0.200647109194,0.00877660284271,0.0,0.05,0.01
67,6.29899920474,2.19281462565,0.68,6.59657032299,2.531594806,0.725091551317,0.0,0.0,0.210798544144,0.00167500332103,0.0,0.05,0.01
68,6.37675647662,2.25569392805,0.69,6.66589665582,2.5930260206,0.741026593505,0.0,0.0,0.0926279361254,0.0159350421876,0.0,0.05,0.01
69,6.45388107812,2.31934764628,0.7,6.655611104,2.58361501019,0.750896864975,0.0,0.0,-0.0139412945376,0.00987027147042,0.0,0.05,0.01
70,6.53036529684,2.383769415,0.71,6.70684902047,2.63143397883,0.755505572725,0.0,0.0,0.0700855038235,0.00460870774944,0.0,0.05,0.01
71,6.60620148444,2.4489527921,0.72,6.7546081084,2.67641985349,0.750186242411,0.0,0.0,0.0656099032072,-0.00531933031322,0.0,0.05,0.01
72,6.68138205736,2.5148912593,0.73,6.84587251177,2.76147320288,0.760717359828,0.0,0.0,0.124752809856,0.0105311174166,0.0,0.05,0.01
73,6.75589949759,2.5815782228,0.74,6.92429015397,2.83611250939,0.772617834037,0.0,0.0,0.108260577699,0.0119004742088,0.0,0.05,0.01
74,6.82974635346,2.64900701396,0.75,6.95617682657,2.86719437945,0.782200392368,0.0,0.0,0.0445291200852,0.00958255833099,0.0,0.05,0.01
75,6.90291524035,2.71717088996,0.76,6.99722875435,2.90798459391,0.779087416342,0.0,0.0,0.0578714296584,-0.00311297602591,0.0,0.05,0.01
76,6.97539884143,2.78606303448,0.77,7.08384220189,2.99351169159,0.799673139576,0.0,0.0,0.121724170701,0.0205857232335,0.0,0.05,0.01
77,7.04718990839,2.85567655834,0.78,7.15741645396,3.06921705131,0.804990063248,0.0,0.0,0.105567381597,0.00531692367242,0.0,0.05,0.01
78,7.11828126219,2.92600450026,0.79,7.21495909475,3.12905978898,0.820953123168,0.0,0.0,0.0830199299036,0.0159630599201,0.0,0.05,0.01
79,7.18866579375,2.9970398275,0.8,7.29228561811,3.21209020045,0.815602380218,0.0,0.0,0.113461184747,-0.00535074294985,0.0,0.05,0.01
80,7.25833646469,3.06877543659,0.81,7.3231931986,3.2449236134,0.837953818927,7.31971907938,3.14960193803,0.0450922558497,0.0223514387087,0.1,0.05,0.01
81,7.32728630798,3.14120415403,0.82,7.37704647702,3.3047572915,0.84868487614,0.0,0.0,0.0804999666528,0.0107310572135,0.0,0.05,0.01
82,7.39550842871,3.214318737,0.83,7.47685698544,3.41807395447,0.878003876626,0.0,0.0,0.151005972388,0.0293190004859,0.0,0.05,0.01
83,7.46299600472,3.28811187411,0.84,7.57184493568,3.53251153611,0.889956053511,0.0,0.0,0.148723470856,0.0119521768849,0.0,0.05,0.01
84,7.5297422873,3.36257618611,0.85,7.64739647696,3.62577904753,0.887490103616,0.0,0.0,0.12002859691,-0.00246594989529,0.0,0.05,0.01
85,7.59574060189,3.43770422662,0.86,7.72822813162,3.72506323093,0.881596989073,0.0,0.0,0.128027752723,-0.0058931145431,0.0,0.05,0.01
86,7.66098434871,3.51348848291,0.87,7.82946317224,3.84792264129,0.900633176777,0.0,0.0,0.159194749174,0.0190361877046,0.0,0.05,0.01
87,7.72546700343,3.58992137661,0.88,7.86298088653,3.89021523241,0.888902397431,0.0,0.0,0.053963880839,-0.0117307793462,0.0,0.05,0.01
88,7.78918211785,3.6669952645,0.89,7.8882818939,3.92138183808,0.902183720252,0.0,0.0,0.0401434712351,0.0132813228211,0.0,0.05,0.01
89,7.85212332051,3.74470243926,0.9,7.97011915545,4.02497351314,0.915695217842,0.0,0.0,0.132017319011,0.0135114975899,0.0,0.05,0.01
90,7.91428431734,3.82303513022,0.91,7.965607526,4.01910117405,0.910496267827,0.0,0.0,-0.00740534717185,-0.00519895001568,0.0,0.05,0.01
91,7.97565889229,3.90198550419,0.92,8.06730428049,4.15005483267,0.915268789161,0.0,0.0,0.165804374437,0.00477252133442,0.0,0.05,0.01
92,8.03624090795,3.98154566619,0.93,8.12762651089,4.22850101335,0.950207207287,0.0,0.0,0.0989574390544,0.0349384181265,0.0,0.05,0.01
93,8.09602430618,4.06170766028,0.94,8.19950976276,4.32906533499,0.965305309825,0.0,0.0,0.123613853127,0.0150981025374,0.0,0.05,0.01
94,8.15500310868,4.14246347032,0.95,8.24652564839,4.39698495509,0.969682778822,0.0,0.0,0.0826048926913,0.00437746899758,0.0,0.05,0.01
95,8.21317141763,4.2238050208,0.96,8.29292252196,4.46464128984,0.964954504211,0.0,0.0,0.082036878949,-0.00472827461189,0.0,0.05,0.01
96,8.27052341624,4.30572417763,0.97,8.30223050719,4.47807762418,0.972536562621,0.0,0.0,0.0163454479804,0.00758205841053,0.0,0.05,0.01
97,8.32705336935,4.38821274896,0.98,8.34944327963,4.54734670337,0.98499007644,0.0,0.0,0.08382870161,0.0124535138189,0.0,0.05,0.01
98,8.38275562403,4.47126248601,0.99,8.43762495664,4.68025075436,0.99514110862,0.0,0.0,0.159497632989,0.0101510321799,0.0,0.05,0.01
99,8.43762461009,4.55486508387,1.0,8.51541964425,4.80012368431,0.997720850805,0.0,0.0,0.142903928409,0.00257974218517,0.0,0.05,0.01
100,8.49165484067,4.63901218235,1.01,8.58050655197,4.90098418268,1.00911849464,0.0,0.0,0.120038100985,0.0113976438326,0.0,0.05,0.01
101,8.54484091281,4.72369536682,1.02,8.60529686792,4.94037832907,1.03187238912,0.0,0.0,0.0465452310623,0.0227538944831,0.0,0.05,0.01
102,8.59717750794,4.80890616901,1.03,8.62863817666,4.97941271607,1.04694747616,0.0,0.0,0.0454807658534,0.0150750870373,0.0,0.05,0.01
103,8.64865939243,4.89463606793,1.04,8.66868886722,5.04874250163,1.04366961603,0.0,0.0,0.0800667033115,-0.00327786012729,0.0,0.05,0.01
104,8.69928141816,4.98087649065,1.05,8.69772457016,5.09862655693,1.07546065973,0.0,0.0,0.0577190698056,0.0317910436969,0.0,0.05,0.01
105,8.74903852295,5.06761881321,1.06,8.73861504353,5.17431301048,1.07104309542,0.0,0.0,0.0860259848119,-0.00441756431257,0.0,0.05,0.01
106,8.79792573113,5.15485436145,1.07,8.85471814102,5.38696301096,1.08333703521,0.0,0.0,0.242280729637,0.0122939397934,0.0,0.05,0.01
107,8.84593815403,5.24257441188,1.08,8.89813530205,5.46886224736,1.07961355898,0.0,0.0,0.0926959265247,-0.00372347623032,0.0,0.05,0.01
108,8.89307099045,5.33077019256,1.09,8.94056319804,5.54818030996,1.09262093536,0.0,0.0,0.0899526620644,0.0130073763844,0.0,0.05,0.01
109,8.93931952714,5.41943288401,1.1,8.98413789798,5.63225365127,1.11371337697,0.0,0.0,0.0946946735201,0.0210924416043,0.0,0.05,0.01
110,8.98467913928,5.50855362001,1.11,9.02878566518,5.72303419096,1.13307867855,0.0,0.0,0.101165851466,0.0193653015786,0.0,0.05,0.01
111,9.02914529096,5.59812348858,1.12,9.07803383937,5.82826638564,1.13930527371,0.0,0.0,0.116186046741,0.00622659516033,0.0,0.05,0.01
112,9.07271353558,5.6881335328,1.13,9.13759598929,5.95762925721,1.14807138675,0.0,0.0,0.142416299085,0.00876611304381,0.0,0.05,0.01
113,9.11537951638,5.77857475174,1.14,9.16900827431,6.02745840231,1.16043072744,0.0,0.0,0.0765691919478,0.0123593406888,0.0,0.05,0.01
114,9.15713896677,5.86943810135,1.15,9.18072935329,6.05439932779,1.16893160662,0.0,0.0,0.0293802171253,0.00850087918543,0.0,0.05,0.01
115,9.19798771086,5.96071449538,1.16,9.21296312247,6.13024473941,1.18383254668,0.0,0.0,0.0824108144577,0.0149009400531,0.0,0.05,0.01
116,9.2379216638,6.05239480625,1.17,9.24563440621,6.21041768368,1.18017190278,0.0,0.0,0.0865743251459,-0.00366064389755,0.0,0.05,0.01
117,9.27693683223,6.14446986603,1.18,9.26328049438,6.25327035374,1.19751886272,0.0,0.0,0.0463436701033,0.0173469599448,0.0,0.05,0.01
118,9.31502931467,6.23693046727,1.19,9.27828355189,6.29157878812,1.2108131779,0.0,0.0,0.0411415590236,0.0132943151771,0.0,0.05,0.01
119,9.3521953019,6.32976736399,1.2,9.31133482992,6.37939153254,1.22617851451,0.0,0.0,0.0938267822232,0.015365336606,0.0,0.05,0.01
120,9.38843107734,6.42297127259,1.21,9.34028447712,6.46004446112,1.22298935005,9.44283400368,6.38984932256,0.0856911720143,-0.00318916446166,0.1,0.05,0.01
121,9.42373301746,6.51653287274,1.22,9.37599259761,6.55853732801,1.23027992586,0.0,0.0,0.10476599972,0.00729057581774,0.0,0.05,0.01
122,9.4580975921,6.61044280838,1.23,9.40931171857,6.65257466378,1.23452730959,0.0,0.0,0.099765647097,0.00424738372365,0.0,0.05,0.01
123,9.49152136481,6.70469168857,1.24,9.44454174157,6.75336302631,1.25102517898,0.0,0.0,0.10676820005,0.016497869397,0.0,0.05,0.01
124,9.52400099325,6.79927008851,1.25,9.4812174842,6.86412055391,1.24498474469,0.0,0.0,0.116671933289,-0.00604043429279,0.0,0.05,0.01
125,9.55553322949,6.89416855045,1.26,9.48795436472,6.88406090042,1.24254989583,0.0,0.0,0.0210476359284,-0.00243484886097,0.0,0.05,0.01
126,9.58611492033,6.98937758461,1.27,9.53127572502,7.01126463306,1.25358914686,0.0,0.0,0.134378308721,0.011039251027,0.0,0.05,0.01
127,9.61574300762,7.08488767017,1.28,9.60752098524,7.24351241457,1.26561725822,0.0,0.0,0.244442982563,0.0120281113638,0.0,0.05,0.01
128,9.64441452859,7.1806892562,1.29,9.62481905521,7.29842342651,1.29651081019,0.0,0.0,0.05757119468,0.0308935519733,0.0,0.05,0.01
129,9.67212661609,7.27677276262,1.3,9.65033166755,7.38909386252,1.30739728075,0.0,0.0,0.0941914080749,0.0108864705572,0.0,0.05,0.01
130,9.69887649895,7.37312858116,1.31,9.66975318363,7.46111491302,1.31023485483,0.0,0.0,0.0745937464001,0.00283757408153,0.0,0.05,0.01
131,9.72466150221,7.46974707632,1.32,9.68392894144,7.51428274342,1.3361097293,0.0,0.0,0.0550251787741,0.0258748744627,0.0,0.05,0.01
132,9.74947904737,7.56661858633,1.33,9.70254707822,7.59215280473,1.35250552688,0.0,0.0,0.0800648578644,0.0163957975834,0.0,0.05,0.01
133,9.77332665272,7.66373342412,1.34,9.72854618283,7.70935805003,1.36643603375,0.0,0.0,0.120054250099,0.013930506873,0.0,0.05,0.01
134,9.7962019335,7.76108187829,1.35,9.75508474968,7.83740684664,1.36946585531,0.0,0.0,0.13076998831,0.00302982155283,0.0,0.05,0.01
135,9.81810260221,7.85865421408,1.36,9.7727216143,7.92382158923,1.37749850449,0.0,0.0,0.0881961832044,0.00803264918601,0.0,0.05,0.01
136,9.8390264688,7.95644067432,1.37,9.79068296789,8.0155820198,1.37928459327,0.0,0.0,0.0935018012695,0.00178608878143,0.0,0.05,0.01
137,9.85897144089,8.05443148046,1.38,9.82712441731,8.20353310612,1.39133296807,0.0,0.0,0.191451273394,0.0120483747976,0.0,0.05,0.01
138,9.87793552402,8.1526168335,1.39,9.84843601115,8.32100725996,1.40940222459,0.0,0.0,0.119391628071,0.0180692565187,0.0,0.05,0.01
139,9.89591682179,8.25098691498,1.4,9.85935582748,8.38807809957,1.41568745298,0.0,0.0,0.0679539543688,0.00628522838886,0.0,0.05,0.01
140,9.91291353608,8.34953188798,1.41,9.87794643216,8.5069705625,1.43848428747,0.0,0.0,0.120337144404,0.0227968344899,0.0,0.05,0.01
141,9.92892396724,8.44824189808,1.42,9.88119955729,8.53141368471,1.45012868224,0.0,0.0,0.0246586505445,0.0116443947739,0.0,0.05,0.01
142,9.94394651423,8.54710707436,1.43,9.89229621443,8.62292741682,1.4713737197,0.0,0.0,0.0921840493973,0.0212450374563,0.0,0.05,0.01
143,9.95797967481,8.6461175304,1.44,9.90393523212,8.73960754353,1.49897375879,0.0,0.0,0.117259194534,0.0276000390954,0.0,0.05,0.01
144,9.97102204569,8.74526336522,1.45,9.90662995917,8.77706223165,1.4938771485,0.0,0.0,0.0375515008494,-0.00509661029757,0.0,0.05,0.01
145,9.98307232262,8.84453466432,1.46,9.91185650363,8.84487669342,1.49620275875,0.0,0.0,0.0680155716887,0.00232561025062,0.0,0.05,0.01
146,9.99412930061,8.94392150066,1.47,9.9179591122,8.92653635669,1.50119949011,0.0,0.0,0.0818873765409,0.0049967313681,0.0,0.05,0.01
147,10.0041918739,9.04341393564,1.48,9.92490001751,9.02610546672,1.49694601223,0.0,0.0,0.0998107400985,-0.00425347788102,0.0,0.05,0.01
148,10.0132590364,9.14300202009,1.49,9.92799679387,9.06796235701,1.50379317294,0.0,0.0,0.0419712912403,0.00684716070286,0.0,0.05,0.01
149,10.0213298812,9.2426757953,1.5,9.93696937675,9.20167474364,1.50465266617,0.0,0.0,0.134013094818,0.000859493235818,0.0,0.05,0.01
150,10.0284036014,9.34242529396,1.51,9.94297571797,9.29234978939,1.50999330889,0.0,0.0,0.090873758897,0.00534064271995,0.0,0.05,0.01
151,10.0344794895,9.44224054121,1.52,9.94616131393,9.34467727866,1.5256960074,0.0,0.0,0.0524243660425,0.015702698509,0.0,0.05,0.01
152,10.039556938,9.5421115556,1.53,9.94952272171,9.41915853386,1.53513129555,0.0,0.0,0.0745570683304,0.00943528814718,0.0,0.05,0.01
153,10.0436354391,9.64202835013,1.54,9.95188780801,9.48544428596,1.54472819401,0.0,0.0,0.066327932013,0.00959689845815,0.0,0.05,0.01
154,10.0467145851,9.74198093319,1.55,9.95559127337,9.62748078908,1.55295881185,0.0,0.0,0.142084777066,0.00823061784051,0.0,0.05,0.01
155,10.0487940678,9.84195930961,1.56,9.95672496786,9.69103079904,1.56611915694,0.0,0.0,0.0635601213708,0.0131603450939,0.0,0.05,0.01
156,10.0498736795,9.94195348163,1.57,9.95700730867,9.7513960975,1.57173442378,0.0,0.0,0.0603659587476,0.00561526683663,0.0,0.05,0.01
157,10.0499533122,10.0419534499,1.58,9.95693686072,9.82649274153,1.59153693674,0.0,0.0,0.0750966770661,0.0198025129611,0.0,0.05,0.01
158,10.0490329579,10.1419492146,1.59,9.95643509663,9.85068162201,1.60150025957,0.0,0.0,0.0241940841128,0.00996332283366,0.0,0.05,0.01
159,10.0471127086,10.2419307761,1.6,9.9533242689,9.95196669636,1.6041695569,0.0,0.0,0.101332835427,0.00266929732978,0.0,0.05,0.01
160,10.0441927564,10.3418881364,1.61,9.95214068864,9.98741848833,1.63106624104,9.88901858756,10.3747993673,0.03547154375,0.0268966841405,0.1,0.05,0.01
161,10.0402733932,10.4418112998,1.62,9.95072547757,10.0108712692,1.62925113284,0.0,0.0,0.0234954410863,-0.0018151081988,0.0,0.05,0.01
162,10.035355011,10.5416902742,1.63,9.94116418099,10.1742522559,1.65238862252,0.0,0.0,0.163660518181,0.0231374896747,0.0,0.05,0.01
163,10.0294381016,10.6415150716,1.64,9.93258616707,10.2791514981,1.6521465306,0.0,0.0,0.105249386425,-0.000242091918962,0.0,0.05,0.01
164,10.0225232568,10.7412757098,1.65,9.92360891605,10.3892611042,1.65513284523,0.0,0.0,0.110474958174,0.00298631463242,0.0,0.05,0.01
165,10.0146111679,10.8409622126,1.66,9.91911052411,10.442473186,1.66803231487,0.0,0.0,0.0534018836617,0.0128994696374,0.0,0.05,0.01
166,10.0057026262,10.9405646116,1.67,9.9036859663,10.6006030637,1.6732361626,0.0,0.0,0.158880380248,0.00520384772735,0.0,0.05,0.01
167,9.99579852252,11.0400729466,1.68,9.8952163001,10.6829930708,1.65704045004,0.0,0.0,0.0828242024153,-0.0161957125591,0.0,0.05,0.01
168,9.9848998473,11.1394772668,1.69,9.88429829228,10.8092732672,1.66861395491,0.0,0.0,0.126751295473,0.0115735048683,0.0,0.05,0.01
169,9.97300769037,11.2387676319,1.7,9.87276489502,10.9268041156,1.66571826477,0.0,0.0,0.118095383422,-0.002895690132,0.0,0.05,0.01
170,9.96012324094,11.3379341129,1.71,9.85952251674,11.0658929565,1.68392322994,0.0,0.0,0.139717809246,0.0182049651652,0.0,0.05,0.01
171,9.94624778744,11.4369667934,1.72,9.84892140409,11.1592027745,1.71685988003,0.0,0.0,0.0939100938562,0.0329366500871,0.0,0.05,0.01
172,9.93138271742,11.53585577,1.73,9.83907087619,11.2261625027,1.72888092801,0.0,0.0,0.0676804115475,0.0120210479863,0.0,0.05,0.01
173,9.91552951735,11.6345911539,1.74,9.82799770474,11.2956238865,1.73536178895,0.0,0.0,0.0703384600295,0.00648086093404,0.0,0.05,0.01
174,9.89868977256,11.7331630718,1.75,9.80259199182,11.4486083181,1.74791379027,0.0,0.0,0.155079613692,0.0125520013191,0.0,0.05,0.01
175,9.88086516699,11.8315616665,1.76,9.78299996075,11.5580652273,1.74680031418,0.0,0.0,0.11119650459,-0.00111347608702,0.0,0.05,0.01
176,9.8620574831,11.9297770982,1.77,9.77103346362,11.6253516433,1.7606627775,0.0,0.0,0.0683422185932,0.0138624633237,0.0,0.05,0.01
